,val_text,val_true,val_pred,bleu_score
6531,absolutely love everything added tastes better like fresh tomato tried make even canned tomato sauce good seems last long time,love this stuff,best ever,0.0
6532,although prefer lucaffe classic pods provide good caffeine kick good taste good price convenience wake kick make coffee great morning,good espresso,great for the morning,0.0
6533,carefull although picture shows box gum per pack price also return policy include return coverage gum great procuct,pack,not as advertised,0.0
6534,shot like stupid dum thing set boycott alittle searching found blend hazelnut hooked far best hazelnut blend roast drinking years home brew boycott name brands pete wicked gross dunkin nuts green honey harmony snob fact drink coffee unless harmony bay hazelnut gloria bean white chocolate thankfully gloria bean year treat hook buy roast let gloria make white chocolate coffee home roast buy long harmony bay stick harmony thanks anyway time make pot coffee cannot wait,no more dunkin hello harmony,best chocolate ever,0.0
6535,received wild huckleberry tea tin gift enjoyed bags hot tea keeping tea bag enjoy flavor could find source source wish order tea try wild huckleberry products thank opportunity express view ernie gail,wild huckleberry tea,excellent tea,0.3032653298563167
6536,mcp best however cannot buy anywhere good almost impossible find gives kraft would think premium product like would available sale everywhere disappointing kraft tells still produced could tell find check local store recently ordered store much luck everyone else find either,where is the mcp,tastes like plastic,0.0
6537,love flavor favorite mixed berry flavor strong new users great way boost vitamin intake give energy buzz kind ive noticed ive always taken supplements eaten healthy thats probably easy better absorbing non stomach upsetting way get vitamins pills right often give indigestion,delicous,great for sensitive stomachs,0.0
6538,use stick blender making broth product using vogue cuisine seasoning bases could love substitute bouillon cubes chicken broth recipes thrilled find source amazon local grocery stopped carrying,in hot water but the taste is perfect,the best,0.024893534183931972
6539,patak mango relish favorite add indian foods open jar take whiff salivate spicy chock full flavor intense like chop mango smaller pieces mix well whatever eating hands favorite patak relishes hard find going order six pack around delicious,love it,best hot sauce ever,0.0
6540,taste extra strength better regular hour energy still question ability give energy would recommend like energy products,good product for those who need,great energy drink,0.0
6541,mild bitter taste like low carb candy dense calorie laden,too heavy,good flavor,0.0
6542,actually tastes lot like deviled ham comes tiny little cans wrapped paper better sliced turkey spam france stainless steel lunch meat slicer fried turned yummy little lettuce tomato mayo also use slicer make diced spam spam salad mayo pickle relish chopped onion diced hard boiled eggs tasty diced lightly fried scrambled eggs little hot sauce see like turkey spam best variety bland foods lot flavor way much salt,not your average spam,the best,0.0
6543,pull sprouts top tray cut dangling roots set easy clean running water dish cloth also soak tray vinegar water sprouting seeds get stuck holes sometimes roots get stuck easily dislodged dish cloth rubbed holes front back always thought sprouts needed sun using grow light especially winter directions said grow dark misunderstand decided turn grow light place table window gets little light afternoon grow fine ordering set three trays better value try seeds may eat roots larger seeds manage,no eating roots for me,great product but overpriced,0.0
